baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,rank_DESEQ
722.929215,1.06344774,0.30946595,3.4363966,0.00058951,0.00752043,XAGE3,302
2144.65695,0.81445099,0.23719715,3.43364573,0.00059552,0.00758882,RBIS,303
591.809815,1.35743518,0.39538526,3.43319625,0.00059651,0.00759308,SH3RF3,304
206.463455,1.94387871,0.56637838,3.43212022,0.00059888,0.00761492,PPP1R2B,305
3777.84243,0.8226038,0.23987587,3.4292895,0.00060516,0.00766192,HEPACAM2,306
288.771277,1.462972,0.42661388,3.42926492,0.00060522,0.00766192,CYP27A1,307
321.392306,1.31059345,0.38282903,3.42344321,0.00061833,0.00778046,FCF1,308
6325.95328,0.40957797,0.11967739,3.4223504,0.00062082,0.0077935,DGUOK,309
2821.72155,0.67698174,0.19781599,3.4222802,0.00062098,0.0077935,TESC,310
1235.279,0.77851763,0.22769421,3.41913671,0.0006282,0.00785701,RPP30,311
1119.78389,0.7453764,0.21803517,3.41860624,0.00062943,0.00785701,EVA1C,312
3032.05584,0.51400879,0.15040384,3.4175243,0.00063193,0.00787138,GLT1D1,313
1394.14658,0.75067682,0.22021347,3.40885967,0.00065235,0.00810828,KCNA4,314
801.796607,0.93099869,0.27326561,3.40693688,0.00065696,0.00814817,CTRB1,315
3279.09039,0.60651112,0.17829957,3.40164102,0.00066983,0.00828998,MRPL50,316
2567.90515,0.67117009,0.19761817,3.3962974,0.00068304,0.00842659,HSD17B7,317
8491.73195,0.65151034,0.19192135,3.39467362,0.0006871,0.00846773,IL1RN,318
5942.16986,0.54368363,0.16028129,3.3920591,0.00069369,0.00852195,APBB1IP,319
1014.73771,0.78283923,0.23089911,3.39039514,0.00069792,0.00856464,USP24,320
1611.00919,0.81283462,0.23982508,3.38928119,0.00070076,0.00858137,LHFPL5,321
2462.15577,1.17183579,0.34586122,3.38816767,0.00070361,0.00859375,HSD11B2,322
151.876646,1.94582612,0.57432559,3.38801921,0.00070399,0.00859375,SLC7A11,323
7251.45676,0.41301163,0.12198798,3.38567495,0.00071003,0.00865056,PLAUR,324
2818.88039,0.52342997,0.15460318,3.38563528,0.00071014,0.00865056,TRIM51,325
680.035191,1.02006982,0.30143385,3.38405864,0.00071423,0.00868024,OR1N2,326
1182.56459,1.37288545,0.40582521,3.38294772,0.00071712,0.00869914,GPD1,327
3394.19616,0.48740828,0.14410006,3.38242946,0.00071848,0.00870647,PELI3,328
727.630718,0.9763621,0.28899263,3.37850167,0.00072882,0.00880612,CRHBP,329
5781.03131,0.92462588,0.27370679,3.37816196,0.00072972,0.00880612,SYNGR2,330
700.079931,1.06257079,0.31458792,3.37765929,0.00073106,0.00881291,SERPINB4,331
4831.62019,0.45749483,0.13553975,3.37535553,0.0007372,0.00885026,XKR8,332
6049.22737,0.66592657,0.19731003,3.37502653,0.00073809,0.00885169,RSKR,333
1342.21332,1.04426301,0.30949992,3.37403328,0.00074075,0.00887452,PEX12,334
2108.2876,0.66153055,0.19616847,3.37225727,0.00074555,0.00891356,SLC1A7,335
2992.4453,0.77711288,0.23050582,3.3713374,0.00074804,0.00893417,HHLA3,336
1697.85026,0.93256737,0.27673082,3.36994402,0.00075183,0.00896399,DOK6,337
1435.96185,1.01667358,0.30192541,3.36730047,0.00075908,0.0090381,AFTPH,338
2119.51055,1.03348133,0.30697221,3.36669349,0.00076075,0.00904874,DDIT4,339
4492.3243,0.55162135,0.16392178,3.36514987,0.00076502,0.00908091,STAU2,340
449.351512,1.75428105,0.52212118,3.35991165,0.00077967,0.00920777,TBCCD1,341
1499.97665,0.7124462,0.21216866,3.35792383,0.0007853,0.00926481,TMED9,342
3002.43851,0.4560875,0.13591124,3.3557747,0.00079143,0.00932763,CYB5R3,343
2488.40939,0.79245058,0.2364041,3.35210169,0.00080201,0.00943311,RPL30,344
1094.05777,1.01536969,0.30300321,3.35101959,0.00080515,0.00946047,MC3R,345
1997.41878,0.76784934,0.22949541,3.34581574,0.00082041,0.00960093,FAM216A,346
2584.6531,0.67784291,0.20268111,3.34438134,0.00082466,0.00962318,ZNF232,347
560.313226,1.44065722,0.43119388,3.34108925,0.0008345,0.00970717,GGCX,348
2356.23552,0.65311526,0.19553013,3.34022824,0.0008371,0.00972607,EIF1AY,349
1892.80957,1.06293205,0.31824546,3.33997553,0.00083786,0.00972607,SYT10,350
651.664108,0.82801853,0.24793085,3.33971561,0.00083864,0.00972607,C16orf70,351
5745.47527,0.41462172,0.12419469,3.33848173,0.00084238,0.00974989,PILRA,352
2119.83045,0.63302136,0.18977043,3.33572178,0.00085078,0.0098276,PLSCR1,353
1939.53099,0.56469604,0.16930418,3.33539336,0.00085179,0.00982943,RASGEF1A,354
1661.41761,0.67846019,0.20347774,3.33432141,0.00085508,0.0098576,GALNT3,355
1196.19212,0.80107135,0.24030256,3.33359475,0.00085731,0.00987358,H2AC14,356
1527.36489,0.82323481,0.24702289,3.33262558,0.00086031,0.00989821,ITM2A,357
1694.88391,0.82006879,0.24657865,3.32578992,0.00088168,0.0100842,GPR3,358
1559.11487,0.70272448,0.21134394,3.3250278,0.0008841,0.01008945,ATP5MPL,359
7859.92315,0.48859559,0.14698053,3.32421974,0.00088666,0.01008945,DAZAP2,360
896.430837,1.01108805,0.30417798,3.32400141,0.00088736,0.01008945,SLC25A48,361
1248.01342,1.05265654,0.31686393,3.32210914,0.0008934,0.01011463,LIN37,362
589.296522,1.34952602,0.40623998,3.32199217,0.00089377,0.01011463,PDP2,363
1914.17988,0.65595305,0.19746063,3.32194349,0.00089393,0.01011463,XIAP,364
1482.18482,0.81274722,0.2448277,3.31967024,0.00090124,0.01018442,SELENOH,365
1696.99552,0.60558686,0.18246406,3.3189378,0.00090361,0.01018442,SUN5,366
1549.35859,0.81182917,0.24471061,3.31750705,0.00090825,0.0102268,YIF1A,367
331.604683,1.35257697,0.40786265,3.31625602,0.00091232,0.01026274,TBRG4,368
2724.68961,0.64085123,0.19333306,3.31475237,0.00091724,0.01030474,TGIF1,369
4000.08725,0.62119577,0.18779071,3.30791526,0.00093993,0.01049477,MASP2,370
803.517785,1.33241612,0.4028,3.30788515,0.00094003,0.01049477,MIF4GD,371
9105.90382,0.35667038,0.10782573,3.30784121,0.00094018,0.01049477,TRMT112,372
718.499348,0.7907498,0.2390727,3.30757042,0.00094109,0.01049483,PATE1,373
3587.66393,0.62648096,0.18947205,3.30645578,0.00094484,0.01052656,S100A11,374
1225.08295,0.97966427,0.29634438,3.30583048,0.00094695,0.01053997,EDC3,375
5559.09161,0.57124174,0.17285654,3.30471587,0.00095073,0.01056393,OR6B2,376
1194.7814,0.90694643,0.27444495,3.30465708,0.00095093,0.01056393,ALDH1A3,377
854.650617,0.96854498,0.29322664,3.30305931,0.00095636,0.01058825,MRPL17,378
220.160653,2.1176179,0.64113097,3.30294121,0.00095676,0.01058825,ENPP1,379
2824.52495,0.75111951,0.22751398,3.30142136,0.00096196,0.01060288,GTF2B,380
912.037959,0.83718076,0.25359575,3.30124123,0.00096258,0.01060288,ANGPT4,381
2796.3366,0.53331791,0.16155431,3.30116794,0.00096283,0.01060288,CDCP2,382
632.433329,0.84423815,0.2557558,3.30095414,0.00096357,0.01060288,P2RY6,383
2583.91503,0.85537939,0.2594299,3.29715039,0.00097671,0.0107005,KLRD1,384
7357.20175,0.55064036,0.1670098,3.29705414,0.00097705,0.0107005,POFUT1,385
775.342498,0.89305094,0.27112287,3.29389748,0.00098809,0.01079476,PCMTD1,386
1018.6921,1.2353146,0.37556993,3.28917336,0.00100482,0.01093567,MAPRE3,387
3358.08071,1.24450977,0.37852297,3.2878051,0.00100972,0.01097547,CTRB2,388
315.603722,1.54959338,0.47142779,3.28702173,0.00101253,0.01099576,HAVCR2,389
2167.69357,0.78944558,0.24052751,3.28214257,0.00103022,0.01113572,BCL7A,390
5733.61294,0.57058425,0.17403462,3.27856758,0.00104335,0.01125678,SLC25A39,391
2714.90263,0.58273161,0.17796521,3.27441311,0.00105882,0.011413,PRDX5,392
733.509657,1.09257042,0.33448267,3.26644855,0.00108906,0.01164291,TEX35,393
3839.32082,1.34471894,0.41167996,3.2664183,0.00108917,0.01164291,SOSTDC1,394
4467.28051,0.82894077,0.25382989,3.26573354,0.00109181,0.01166036,REEP4,395
21508.6482,0.5739122,0.17578487,3.2648555,0.0010952,0.01168581,ANAPC16,396
2812.39866,1.35291177,0.41441941,3.26459553,0.0010962,0.01168581,MYL4,397
915.883044,1.36273809,0.41749774,3.26406099,0.00109828,0.01169713,CERS4,398
9588.05275,0.43808845,0.13423541,3.26358335,0.00110013,0.01170613,ATP5IF1,399
345.491145,1.11497087,0.34182176,3.26184872,0.00110688,0.01175644,RAP1A,400
1240.99769,0.77686192,0.23827226,3.26039599,0.00111257,0.01179525,ZNF689,401
3315.19258,0.65450572,0.20076071,3.26012853,0.00111362,0.01179561,DECR2,402
391.409372,1.09839956,0.33702479,3.25910618,0.00111764,0.0118274,TNFAIP8,403
3865.10883,0.55053816,0.16895303,3.25852795,0.00111992,0.01182997,COPS8,404
812.897285,0.76027898,0.23335378,3.25805305,0.00112179,0.01183901,DHRSX,405
4452.17038,0.81165742,0.24920053,3.25704535,0.00112578,0.01187033,H2BC21,406
718.497902,1.30559421,0.40116353,3.25451867,0.00113585,0.01194388,OR3A2,407
1657.16416,1.60439937,0.49319485,3.25307405,0.00114164,0.01197224,DRAP1,408
3900.7805,0.53062951,0.16313127,3.25277618,0.00114283,0.01197398,RASSF1,409
1725.47733,1.0195256,0.3136434,3.25058837,0.00115166,0.01203391,S100A7,410
1637.49725,1.06621565,0.32816971,3.2489764,0.00115821,0.01209143,CABLES1,411
1364.79828,0.85438794,0.26325681,3.24545431,0.00117263,0.01220906,TP53,412
2789.94644,0.59906225,0.18464217,3.2444498,0.00117678,0.01224123,CCL13,413
680.50346,1.06977222,0.32983076,3.24339735,0.00118113,0.01227554,TUBB,414
5572.18981,0.38413035,0.11847888,3.2421842,0.00118617,0.01231689,SPACA9,415
2570.56789,0.98702809,0.30455607,3.24087478,0.00119164,0.01236255,IL31,416
3755.01383,1.14047377,0.3520106,3.23988476,0.00119578,0.01238342,GLYAT,417
1269.19539,0.6562686,0.20260074,3.23922118,0.00119857,0.01239016,TAAR5,418
8225.53572,0.37947926,0.11727156,3.2359018,0.00121259,0.01252399,CMTM5,419
1474.22477,0.62316087,0.19267177,3.23431337,0.00121936,0.01257149,LRRC25,420
150.356922,1.6927511,0.52365193,3.23258831,0.00122674,0.01261404,GSK3B,421
10288.2195,0.31927313,0.09879426,3.23169726,0.00123057,0.0126199,KLK3,422
2081.44054,0.90446257,0.27996316,3.2306485,0.0012351,0.01265511,ITIH1,423
1197.12594,0.82167984,0.25441613,3.22966875,0.00123934,0.01267618,CTSE,424
2015.26233,0.58081181,0.17987248,3.22901988,0.00124215,0.01269379,ASCL3,425
5330.03454,0.4692263,0.1453416,3.22843766,0.00124468,0.01269731,COLEC10,426
2272.32792,0.87096517,0.27031117,3.22208356,0.00127262,0.01289721,CSH1,427
5812.48398,0.91980129,0.28547878,3.22196032,0.00127317,0.01289721,IL23A,428
3438.34569,0.47383136,0.14708578,3.22146266,0.00127538,0.01290837,PHF19,429
2917.52908,0.45844233,0.14237513,3.21996081,0.00128208,0.01294958,TNFRSF21,430
5114.56497,1.12739547,0.35059577,3.21565621,0.00130147,0.01308115,VGLL3,431
1318.72874,0.66249602,0.20611047,3.21427647,0.00130774,0.01312145,LAMTOR1,432
4990.89554,0.37448816,0.11667307,3.20972232,0.00132863,0.01328518,MEST,433
890.896241,0.79738168,0.24866584,3.2066394,0.00134295,0.01340527,PODXL2,434
1692.51319,0.64167509,0.20018259,3.20544907,0.00134852,0.01342621,PPIC,435
1342.51591,0.59585495,0.18594305,3.20450247,0.00135296,0.01345889,LSM1,436
1954.65411,0.63765799,0.19905817,3.20337516,0.00135827,0.01349624,PTPN7,437
1304.42318,0.74440005,0.23258468,3.20055493,0.00137163,0.01359802,STPG2,438
1382.98214,1.68965734,0.52837302,3.19784943,0.00138457,0.01366788,ASB1,439
3780.6105,0.5085667,0.15924548,3.19360204,0.0014051,0.01379016,BRWD1,440
3343.50407,0.59886859,0.18752342,3.19356682,0.00140527,0.01379016,TPPP3,441
1136.45169,1.11884057,0.35043058,3.1927595,0.0014092,0.01381709,ACSM3,442
344.852691,1.44117682,0.45163166,3.19104469,0.00141759,0.01388763,EXOSC4,443
3602.07173,0.60194374,0.18901955,3.18455806,0.00144975,0.0141549,PAGE5,444
1127.08686,0.6997939,0.21983563,3.18325973,0.00145627,0.01419465,MRPL18,445
1830.9036,0.86737912,0.27263985,3.18140993,0.0014656,0.01426166,HSPBAP1,446
2040.17832,0.60227203,0.1893996,3.17990131,0.00147325,0.01431212,TSPAN31,447
3670.5274,0.70885774,0.22300788,3.17862186,0.00147977,0.01435142,FUT10,448
676.142229,1.5484509,0.48758018,3.17578724,0.00149431,0.01445123,DKC1,449
2468.97936,0.63712318,0.20062799,3.17564455,0.00149504,0.01445123,CGB2,450
1716.40953,0.71600268,0.22554162,3.17459229,0.00150047,0.0144757,TM2D2,451
3443.25346,0.52967346,0.16694922,3.1726621,0.00151048,0.01453996,AHCY,452
3226.20073,0.52399262,0.16520183,3.17183304,0.0015148,0.01455739,FAM71F2,453
2971.94816,0.6752851,0.21293803,3.17127526,0.00151771,0.01456643,RHBDD2,454
1859.96227,0.63084414,0.19894121,3.17100785,0.00151911,0.01456643,RRAGA,455
1071.3746,0.85648262,0.2701581,3.17030152,0.00152281,0.01458604,DPEP2,456
8646.24852,0.47059463,0.14846756,3.16967975,0.00152607,0.01460524,TSC22D3,457
4044.20973,0.64595114,0.20382605,3.16912947,0.00152896,0.01461605,BANF2,458
255.111922,1.55685321,0.49127805,3.1689859,0.00152972,0.01461605,FMO4,459
2641.85009,0.70598096,0.22303758,3.16530054,0.00154923,0.01476348,LYPD4,460
376.076972,1.35073486,0.42675743,3.16511153,0.00155024,0.01476348,MGAT4D,461
4953.46777,0.88768327,0.28055643,3.16400965,0.00155612,0.01479521,NMU,462
3396.72643,0.50124865,0.1585348,3.16175792,0.0015682,0.01487759,CCBE1,463
5234.10001,0.72724546,0.23020072,3.15917983,0.00158214,0.01495688,SRGN,464
1103.06969,0.8260098,0.2615485,3.15815153,0.00158773,0.01498533,SDC4,465
632.023981,1.04823722,0.3319819,3.15751312,0.00159121,0.01500598,CD244,466
1632.24697,0.86678975,0.27463024,3.1562065,0.00159836,0.01506114,TBC1D20,467
1983.40646,0.54469525,0.17263602,3.15516567,0.00160407,0.01510272,LDHC,468
9934.58011,0.41015277,0.13006619,3.15341572,0.00161372,0.01517113,HLA-DPB1,469
3778.68851,0.55785718,0.17692909,3.15299869,0.00161603,0.01517835,HPCAL1,470
1854.82049,0.5613014,0.17849621,3.14461239,0.00166307,0.01553225,SNCB,471
5540.0564,0.50415653,0.16045181,3.14210552,0.00167738,0.01562813,BNIPL,472
3753.96818,0.46710003,0.14869718,3.14128374,0.00168209,0.01565949,CRP,473
2224.95746,0.48442207,0.15426548,3.14018459,0.00168841,0.01570067,DHDDS,474
10704.715,0.4345465,0.13839606,3.13987612,0.00169019,0.01570067,MUC1,475
1824.92007,0.99783665,0.31793668,3.13847605,0.00169829,0.01575973,OR52W1,476
978.77697,0.98929058,0.31535419,3.13707761,0.00170641,0.01580982,MRPL51,477
4534.34116,0.36928691,0.11790987,3.13194235,0.00173654,0.01606425,SECTM1,478
1882.52399,1.0600942,0.33865065,3.13034744,0.001746,0.01613796,DMAP1,479
1850.51398,0.53618949,0.17153225,3.12588157,0.00177273,0.01632007,RPL18,480
965.014154,0.82805616,0.26506642,3.12395722,0.00178436,0.01638532,CISH,481
1766.74925,0.92930887,0.29749535,3.12377617,0.00178546,0.01638532,TRIM5,482
3351.07614,0.66512054,0.21295655,3.12326877,0.00178854,0.01640063,LRTM1,483
2888.57721,0.45206708,0.14481237,3.12174358,0.00179783,0.01644686,EDDM3B,484
579.376969,0.93661103,0.30025116,3.11942519,0.00181204,0.01655075,LAMP2,485
2571.82981,0.67806712,0.21760829,3.11599855,0.00183323,0.01670486,TMEM37,486
7165.79943,0.42669161,0.13701968,3.11408989,0.00184513,0.01675086,PYY,487
8878.94067,0.5264,0.16915792,3.11188498,0.00185897,0.01685998,FAM180A,488
1453.982,0.77270828,0.24833006,3.11161798,0.00186065,0.01686206,RSPO1,489
5879.18278,0.44919392,0.14441552,3.11042681,0.00186817,0.01691701,CYB561A3,490
1284.95863,0.6680914,0.21480999,3.11015048,0.00186992,0.01691965,TWIST2,491
1360.83316,0.63581699,0.2044492,3.10990211,0.00187149,0.01692069,CGGBP1,492
3192.20031,0.40351191,0.12980094,3.10869793,0.00187914,0.01697658,SLC25A25,493
7301.92643,0.34107634,0.10973033,3.10831413,0.00188158,0.01697774,IL32,494
1831.86134,0.74224709,0.23880147,3.10821824,0.00188219,0.01697774,PHF23,495
3118.19268,0.5744587,0.18487253,3.10732312,0.0018879,0.01701601,DEFB134,496
1614.92648,0.51483828,0.16578781,3.1054048,0.00190019,0.01707781,CHST4,497
1586.91699,0.58684668,0.18900196,3.10497676,0.00190294,0.01708525,DCK,498
882.932393,0.86924128,0.28000595,3.10436719,0.00190687,0.01709405,MRPS21,499
4972.13836,0.72874729,0.23481237,3.10353021,0.00191227,0.01712925,THNSL1,500
1855.96332,0.54358445,0.17525789,3.10162617,0.00192461,0.01722086,RTL8C,501
898.794468,0.67031428,0.21612618,3.10149505,0.00192546,0.01722086,GABRB1,502
5332.12635,0.3675729,0.11855079,3.10055209,0.0019316,0.01726249,MOK,503
168.277309,2.83300395,0.91403582,3.09944522,0.00193883,0.01730048,IFNE,504
1741.57994,0.70206352,0.22655445,3.09887326,0.00194258,0.0173206,CD14,505
2496.878,1.04400954,0.33720672,3.09605204,0.00196116,0.01747283,ESM1,506
5646.72311,0.51366119,0.16603611,3.09367154,0.00197696,0.01758341,TIRAP,507
3133.09301,0.45867961,0.14826575,3.09363158,0.00197723,0.01758341,OR11L1,508
7477.55487,0.60707111,0.19626374,3.09313941,0.00198051,0.01758341,ING3,509
4803.453,0.40294914,0.13032312,3.09192376,0.00198864,0.01762299,KRAS,510
2021.796,0.61807613,0.20019537,3.08736474,0.0020194,0.01781396,PELI1,511
1504.76703,0.58884341,0.19081296,3.08597184,0.00202888,0.01787157,GDAP1,512
3030.41703,0.53658736,0.17391429,3.08535513,0.00203309,0.01788043,PACC1,513
15684.5084,0.67992581,0.22048301,3.08380141,0.00204374,0.01792968,CXCL12,514
2150.01977,0.81279171,0.26361238,3.08328354,0.0020473,0.01792968,SUMO3,515
1215.80187,0.87798906,0.28477675,3.08307845,0.00204871,0.01792968,PRG3,516
2203.05167,0.79106489,0.2566256,3.08256416,0.00205225,0.01792968,DAB1,517
4982.37669,0.63350045,0.20560281,3.08118571,0.00206178,0.01796937,SEC31A,518
2394.46581,1.51854988,0.49346504,3.07732006,0.00208871,0.01813599,CEP112,519
5801.04538,0.47837575,0.15549423,3.07648557,0.00209456,0.01815967,TSPAN4,520
2879.35866,0.58941041,0.19176007,3.07368685,0.00211431,0.01826269,SAMSN1,521
8422.85443,0.56589366,0.18428944,3.07067876,0.00213573,0.01840599,PKIB,522
3066.92914,0.81564814,0.26563154,3.0705997,0.00213629,0.01840599,IQCD,523
2093.43702,0.6866911,0.22368905,3.06984669,0.00214169,0.01843057,PHPT1,524
1541.13533,1.01229464,0.33019504,3.06574754,0.00217127,0.01861612,LRRC8D,525
2922.23807,0.68107234,0.22228379,3.06397661,0.00218416,0.01867151,OR4K17,526
826.616408,0.74065065,0.24193604,3.061349,0.00220342,0.01879465,PSMB6,527
268.376554,2.10824289,0.68885326,3.06051088,0.0022096,0.01883349,ENPP3,528
5503.80397,0.42816342,0.13992821,3.05987927,0.00221426,0.01885923,SLC29A2,529
2630.56695,1.0031767,0.32807151,3.05779886,0.00222969,0.01894912,SNRK,530
867.09811,0.94797911,0.3102843,3.05519522,0.00224914,0.01908646,NBR1,531
7371.47468,1.03703183,0.33963441,3.05337682,0.00226282,0.01917447,ETFA,532
67.6475665,3.25754229,1.06702428,3.05292236,0.00226625,0.01918953,UHRF2,533
2216.28326,0.57102504,0.18751553,3.0452147,0.00232514,0.01964525,OLFM1,534
318.113205,1.63966145,0.5395805,3.03877079,0.00237546,0.01996862,RAB27B,535
2818.27742,0.61950117,0.20390865,3.03813098,0.0023805,0.01999658,TNFSF14,536
1821.48472,0.73232917,0.24106533,3.03788673,0.00238243,0.01999833,HEATR9,537
1800.96683,1.38011887,0.4544299,3.03703358,0.00238919,0.02002606,RNF5,538
396.549664,1.43989763,0.47513061,3.03053013,0.00244125,0.02041819,MKNK1,539
3298.49473,1.37451381,0.45397622,3.02772203,0.00246405,0.0205501,SMAP1,540
6075.57614,0.40307445,0.13313274,3.02761332,0.00246493,0.0205501,LDLRAD4,541
1791.17581,0.58828683,0.1943145,3.02749841,0.00246587,0.0205501,BIN3,542
10788.6678,0.63315595,0.20916617,3.02704761,0.00246955,0.02056601,TAC1,543
1735.79591,0.82551548,0.27278571,3.0262417,0.00247614,0.02060612,SELENOW,544
1553.72907,0.8737983,0.28895343,3.02401083,0.00249448,0.02069933,NACA,545
530.597346,0.88708827,0.29377102,3.01965883,0.0025306,0.02090938,PTCHD1,546
2552.74741,0.52271446,0.17340369,3.01443677,0.00257457,0.02118226,STX8,547
7750.01296,0.35652212,0.11831291,3.01338316,0.00258353,0.02121464,RETREG1,548
656.538625,1.59665443,0.52986396,3.013329,0.00258399,0.02121464,CPXM2,549
2812.23787,0.54972445,0.18260708,3.01042234,0.00260885,0.02135734,PTRH2,550
2262.06166,0.46504212,0.15448764,3.0102222,0.00261057,0.02135734,POLR2I,551
1465.85936,0.58731374,0.19513629,3.00976169,0.00261453,0.02137468,AGAP1,552
2695.09058,0.53442276,0.17759767,3.00917654,0.00261957,0.02140082,CA2,553
613.854143,1.09157776,0.36294644,3.00754507,0.00263367,0.02144836,MATN1,554
18620.6329,0.45771023,0.15221551,3.00698813,0.0026385,0.02146486,ARHGAP25,555
4871.37618,0.45629739,0.15179667,3.00597756,0.00264729,0.02152124,RTF2,556
2547.85364,0.44067756,0.1466927,3.00408661,0.00266379,0.02157029,CNP,557
1296.05564,0.6832945,0.2274608,3.00400992,0.00266447,0.02157029,PRR15L,558
1429.48173,0.77920988,0.25941255,3.00374785,0.00266676,0.02157383,WDR1,559
1035.07163,0.96937103,0.32281356,3.00288197,0.00267436,0.02157616,PELI2,560
9754.15452,0.43853029,0.14603835,3.00284345,0.0026747,0.02157616,RCAN1,561
4313.03975,0.5807326,0.19339773,3.00278912,0.00267518,0.02157616,IFTAP,562
3478.46048,0.65395914,0.21797516,3.00015445,0.00269843,0.02169394,PSMD4,563
10411.9777,0.39218473,0.13083664,2.99751456,0.00272191,0.02185245,BLOC1S2,564
2876.76536,0.53552389,0.17869932,2.9967876,0.00272841,0.02188948,CRIP1,565
2011.58106,0.66001001,0.22034902,2.99529354,0.00274181,0.02196663,C3AR1,566
3014.51448,0.70080469,0.2340989,2.99362661,0.00275683,0.02205655,DEFB132,567
2292.10746,0.80413942,0.26871924,2.99248923,0.00276712,0.02210843,VAMP2,568
721.307187,0.96339415,0.32219556,2.99009131,0.00278894,0.02220632,GFAP,569
647.364272,0.76148258,0.25470147,2.98970628,0.00279246,0.02221057,CRYBA1,570
1516.19856,0.73077406,0.24444651,2.98950493,0.0027943,0.02221057,HAUS1,571
295.324609,1.21743643,0.40727891,2.98919582,0.00279713,0.02221057,SERAC1,572
2939.57442,0.97003191,0.32467911,2.98766345,0.00281119,0.02229173,SLC17A4,573
4807.01142,0.67124833,0.22469271,2.98740591,0.00281356,0.02229529,GUCA2A,574
5777.45013,0.4637439,0.15530156,2.98608648,0.00282573,0.02234596,SELENOF,575
6633.44506,0.41242336,0.13816252,2.98505966,0.00283523,0.02240585,RGS8,576
2175.40641,0.61093607,0.20472049,2.98424484,0.00284279,0.02244004,ORM2,577
654.24968,0.99694949,0.33450761,2.9803492,0.0028792,0.02269298,NAGK,578
4028.86861,0.42479072,0.14255538,2.97982941,0.00288409,0.02271465,AMELX,579
3662.242,0.47737222,0.16024174,2.97907529,0.0028912,0.02274165,PROK2,580
193.52342,1.33853609,0.44931641,2.97905007,0.00289144,0.02274165,SRSF12,581
1613.55645,0.75575401,0.25375504,2.97828182,0.00289869,0.02276362,OCEL1,582
1561.40148,0.77502307,0.26023958,2.97811379,0.00290028,0.02276362,WDR4,583
1784.86294,0.53589271,0.17995509,2.97792473,0.00290207,0.02276362,B3GAT3,584
2867.93689,0.517252,0.17374283,2.97711285,0.00290977,0.02280858,TRAPPC6A,585
1041.77955,0.8423928,0.28300314,2.97661992,0.00291445,0.02282986,MRPL53,586
2503.54528,0.45394747,0.15257507,2.97524015,0.00292759,0.02291734,GSTM3,587
5375.78014,1.19629322,0.40270432,2.97064906,0.00297171,0.02314884,KRT14,588
6377.79641,0.47808931,0.16098703,2.96973803,0.00298054,0.02316002,TSPAN9,589
13335.6546,0.42497393,0.14314064,2.96892572,0.00298843,0.02319028,IL37,590
1127.43137,0.87948503,0.29637059,2.96751789,0.00300215,0.02328119,OTX1,591
3060.23297,0.63249887,0.21341407,2.96371683,0.00303948,0.02347658,NEIL2,592
3023.17985,0.49938419,0.16864281,2.96119474,0.00306448,0.02356859,NHP2,593
4640.44259,0.47677219,0.1610095,2.96114317,0.00306499,0.02356859,SPATA9,594
